month,site_id,supplier_id,supplier_name,commodity,category,country,tier,is_single_source,on_contract,qty,market_ppi_index,standard_unit_price,actual_unit_price,baseline_unit_price,actual_spend,standard_spend,ppv_usd,savings_usd
2024-04-01,P-AUS,SUP-SEM2,Anchor Microelectronics,Semiconductors,Direct Materials,USA,Preferred,False,True,37686,104.68,4.3803,4.3511,4.394,163979.27,165078.48,-1099.21,1617.59
2024-04-01,P-AUS,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,146654,108.92,2.4509,2.4599,2.3573,360754.4,359437.31,1317.09,-15042.07
2024-04-01,P-AUS,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,77653,108.92,2.4509,2.534,2.4428,196775.13,190322.52,6452.61,-7080.7
2024-04-01,P-AUS,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,37023,108.92,2.4509,2.6574,2.5894,98387.56,90741.48,7646.08,-2519.02
2024-04-01,P-AUS,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,150165,88.1,0.7681,0.7098,0.743,106586.53,115335.22,-8748.69,4983.96
2024-04-01,P-AUS,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,81392,88.1,0.7681,0.7051,0.7699,57392.74,62514.04,-5121.3,5274.08
2024-05-01,P-AUS,SUP-SEM1,Formosa Semiconductor,Semiconductors,Direct Materials,Taiwan,Strategic,True,True,156329,104.48,4.3803,4.2641,4.2402,666603.69,684768.22,-18164.53,-3727.31
2024-05-01,P-AUS,SUP-SEM2,Anchor Microelectronics,Semiconductors,Direct Materials,USA,Preferred,False,True,37512,104.48,4.3803,4.4425,4.394,166650.92,164316.04,2334.88,-1818.89
2024-05-01,P-AUS,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,151803,109.06,2.4509,2.4152,2.3573,366632.03,372058.16,-5426.13,-8780.77
2024-05-01,P-AUS,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,79773,109.06,2.4509,2.5069,2.4428,199981.11,195518.84,4462.26,-5107.5
2024-05-01,P-AUS,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,38038,109.06,2.4509,2.6287,2.5894,99990.55,93228.82,6761.73,-1494.13
2024-05-01,P-AUS,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,151333,88.0,0.7681,0.7158,0.743,108323.1,116231.87,-7908.77,4114.78
2024-05-01,P-AUS,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,86090,88.0,0.7681,0.6775,0.7699,58327.82,66122.43,-7794.6,7956.2
2024-06-01,P-AUS,SUP-SEM1,Formosa Semiconductor,Semiconductors,Direct Materials,Taiwan,Strategic,True,True,161033,103.74,4.3803,4.2704,4.2402,687672.73,705370.62,-17697.89,-4852.6
2024-06-01,P-AUS,SUP-SEM2,Anchor Microelectronics,Semiconductors,Direct Materials,USA,Preferred,False,True,38371,103.74,4.3803,4.4803,4.394,171918.18,168078.67,3839.51,-3311.71
2024-06-01,P-AUS,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,161074,109.24,2.4509,2.3481,2.3573,378220.0,394781.57,-16561.57,1486.99
2024-06-01,P-AUS,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,82638,109.24,2.4509,2.4964,2.4428,206301.82,202540.01,3761.81,-4430.21
2024-06-01,P-AUS,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,39250,109.24,2.4509,2.628,2.5894,103150.91,96199.13,6951.78,-1516.35
2024-06-01,P-AUS,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,151901,87.8,0.7681,0.7357,0.743,111746.82,116668.34,-4921.52,1113.28
2024-06-01,P-AUS,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,87995,87.8,0.7681,0.6838,0.7699,60171.36,67585.34,-7413.97,7579.15
2024-07-01,P-AUS,SUP-SEM1,Formosa Semiconductor,Semiconductors,Direct Materials,Taiwan,Strategic,True,True,174455,100.72,4.3803,4.0466,4.2402,705960.29,764164.78,-58204.49,33774.37
2024-07-01,P-AUS,SUP-SEM2,Anchor Microelectronics,Semiconductors,Direct Materials,USA,Preferred,False,True,41420,100.72,4.3803,4.261,4.394,176490.07,181432.93,-4942.85,5512.59
2024-07-01,P-AUS,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,161849,109.09,2.4509,2.399,2.3573,388278.16,396680.9,-8402.74,-6744.37
2024-07-01,P-AUS,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,87627,109.09,2.4509,2.4169,2.4428,211788.09,214768.42,-2980.33,2271.57
2024-07-01,P-AUS,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,40665,109.09,2.4509,2.604,2.5894,105894.04,99668.66,6225.39,-593.92
2024-07-01,P-AUS,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,158645,89.17,0.7681,0.7231,0.743,114718.55,121848.0,-7129.45,3152.14
2024-07-01,P-AUS,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,88023,89.17,0.7681,0.7018,0.7699,61771.53,67606.69,-5835.17,6000.39
2024-08-01,P-AUS,SUP-SEM1,Formosa Semiconductor,Semiconductors,Direct Materials,Taiwan,Strategic,True,True,181643,100.24,4.3803,4.1943,4.2402,761864.54,795650.3,-33785.76,8349.05
2024-08-01,P-AUS,SUP-SEM2,Anchor Microelectronics,Semiconductors,Direct Materials,USA,Preferred,False,True,45666,100.24,4.3803,4.1708,4.394,190466.14,200031.06,-9564.93,10193.07
2024-08-01,P-AUS,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,174818,109.17,2.4509,2.3969,2.3573,419025.5,428465.12,-9439.63,-6921.15
2024-08-01,P-AUS,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,90832,109.17,2.4509,2.5163,2.4428,228559.36,222624.08,5935.28,-6669.97
2024-08-01,P-AUS,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,42287,109.17,2.4509,2.7024,2.5894,114279.68,103643.14,10636.54,-4780.51
2024-08-01,P-AUS,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,169280,88.89,0.7681,0.7313,0.743,123802.99,130016.65,-6213.66,1969.71
2024-08-01,P-AUS,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,95769,88.89,0.7681,0.6961,0.7699,66663.15,73555.94,-6892.79,7072.56
2024-09-01,P-AUS,SUP-SEM1,Formosa Semiconductor,Semiconductors,Direct Materials,Taiwan,Strategic,True,True,188397,100.35,4.3803,3.9734,4.2402,748586.38,825234.02,-76647.64,50265.16
2024-09-01,P-AUS,SUP-SEM2,Anchor Microelectronics,Semiconductors,Direct Materials,USA,Preferred,False,True,44459,100.35,4.3803,4.2094,4.394,187146.6,194743.22,-7596.63,8208.16
2024-09-01,P-AUS,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,169433,109.39,2.4509,2.43,2.3573,411722.51,415268.84,-3546.33,-12310.55
2024-09-01,P-AUS,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,88734,109.39,2.4509,2.5309,2.4428,224575.91,217480.88,7095.03,-7812.75
2024-09-01,P-AUS,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,41705,109.39,2.4509,2.6924,2.5894,112287.96,102216.04,10071.91,-4296.52
2024-09-01,P-AUS,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,169369,86.67,0.7681,0.7182,0.743,121645.29,130084.44,-8439.15,4192.99
2024-09-01,P-AUS,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,94016,86.67,0.7681,0.6967,0.7699,65501.31,72209.85,-6708.54,6885.02
2024-10-01,P-AUS,SUP-SEM1,Formosa Semiconductor,Semiconductors,Direct Materials,Taiwan,Strategic,True,True,192338,101.13,4.3803,4.1132,4.2402,791133.79,842497.58,-51363.79,24429.4
2024-10-01,P-AUS,SUP-SEM2,Anchor Microelectronics,Semiconductors,Direct Materials,USA,Preferred,False,True,48210,101.13,4.3803,4.1025,4.394,197783.45,211175.84,-13392.4,14055.53
2024-10-01,P-AUS,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,179182,109.56,2.4509,2.4284,2.3573,435123.58,439160.46,-4036.88,-12732.3
2024-10-01,P-AUS,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,94719,109.56,2.4509,2.5057,2.4428,237340.14,232149.22,5190.92,-5957.04
2024-10-01,P-AUS,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,44794,109.56,2.4509,2.6492,2.5894,118670.07,109786.61,8883.46,-2680.31
2024-10-01,P-AUS,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,178595,87.75,0.7681,0.7198,0.743,128559.24,137171.12,-8611.88,4134.4
2024-10-01,P-AUS,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,101502,87.75,0.7681,0.682,0.7699,69224.21,77959.32,-8735.11,8925.64
2024-11-01,P-AUS,SUP-SEM1,Formosa Semiconductor,Semiconductors,Direct Materials,Taiwan,Strategic,True,True,200071,101.14,4.3803,4.1769,4.2402,835677.96,876368.68,-40690.72,12673.47
2024-11-01,P-AUS,SUP-SEM2,Anchor Microelectronics,Semiconductors,Direct Materials,USA,Preferred,False,True,50946,101.14,4.3803,4.1008,4.394,208919.49,223160.75,-14241.26,14942.03
2024-11-01,P-AUS,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,191665,110.08,2.4509,2.398,2.3573,459622.88,469757.27,-10134.4,-7803.11
2024-11-01,P-AUS,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,100130,110.08,2.4509,2.5038,2.4428,250703.39,245411.7,5291.69,-6101.58
2024-11-01,P-AUS,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,46792,110.08,2.4509,2.6789,2.5894,125351.69,114684.99,10666.71,-4186.79
2024-11-01,P-AUS,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,187579,87.13,0.7681,0.7239,0.743,135797.67,144071.21,-8273.54,3570.83
2024-11-01,P-AUS,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,107391,87.13,0.7681,0.6809,0.7699,73121.82,82482.44,-9360.62,9562.2
2024-12-01,P-AUS,SUP-SEM1,Formosa Semiconductor,Semiconductors,Direct Materials,Taiwan,Strategic,True,True,198796,100.59,4.3803,4.0211,4.2402,799384.5,870786.03,-71401.54,43562.77
2024-12-01,P-AUS,SUP-SEM2,Anchor Microelectronics,Semiconductors,Direct Materials,USA,Preferred,False,True,48831,100.59,4.3803,4.0926,4.394,199846.12,213893.94,-14047.81,14719.48
2024-12-01,P-AUS,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,181621,110.15,2.4509,2.4208,2.3573,439661.47,445139.21,-5477.74,-11519.73
2024-12-01,P-AUS,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,95403,110.15,2.4509,2.5137,2.4428,239815.35,233826.03,5989.32,-6760.98
2024-12-01,P-AUS,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,43226,110.15,2.4509,2.7739,2.5894,119907.67,105945.14,13962.54,-7976.44
2024-12-01,P-AUS,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,180114,86.61,0.7681,0.7212,0.743,129899.98,138337.74,-8437.76,3922.2
2024-12-01,P-AUS,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,100880,86.61,0.7681,0.6934,0.7699,69946.14,77481.79,-7535.65,7725.01
2022-01-01,P-GRN,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,740114,100.0,1.0478,1.0612,1.0615,785389.44,775525.03,9864.41,242.38
2022-01-01,P-GRN,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,339609,100.0,1.0478,1.0792,1.1,366515.07,355857.77,10657.3,7055.27
2022-01-01,P-GRN,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,135899,100.0,1.0478,1.1558,1.166,157077.89,142401.73,14676.16,1381.16
2022-01-01,P-GRN,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,179536,100.0,2.2239,2.1873,2.2195,392694.72,399266.68,-6571.96,5787.38
2022-01-01,P-GRN,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,91765,100.0,2.2239,2.3342,2.3,214197.12,204075.08,10122.04,-3135.91
2022-01-01,P-GRN,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,44169,100.0,2.2239,2.4247,2.438,107098.56,98226.16,8872.4,585.51
2022-01-01,P-GRN,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,282243,100.0,0.8966,0.8222,0.8202,232046.88,253071.08,-21024.2,-536.58
2022-01-01,P-GRN,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,145005,100.0,0.8966,0.8617,0.85,124948.32,130017.41,-5069.09,-1694.05
2022-02-01,P-GRN,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,775660,93.22,1.0478,0.9795,0.9895,759782.29,812771.91,-52989.62,7757.74
2022-02-01,P-GRN,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,340714,93.22,1.0478,1.0407,1.0254,354565.07,357015.29,-2450.22,-5190.05
2022-02-01,P-GRN,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,138911,93.22,1.0478,1.0939,1.0869,151956.46,145557.73,6398.72,-967.15
2022-02-01,P-GRN,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,173047,100.68,2.2239,2.1953,2.2346,379891.15,384834.34,-4943.19,6798.71
2022-02-01,P-GRN,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,89146,100.68,2.2239,2.3244,2.3156,207213.35,198250.42,8962.93,-781.95
2022-02-01,P-GRN,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,42705,100.68,2.2239,2.4261,2.4546,103606.68,94971.94,8634.73,1217.83
2022-02-01,P-GRN,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,270378,100.06,0.8966,0.8302,0.8207,224481.13,242432.09,-17950.95,-2570.36
2022-02-01,P-GRN,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,139762,100.06,0.8966,0.8649,0.8505,120874.46,125317.12,-4442.66,-2004.7
2022-03-01,P-GRN,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,715724,93.92,1.0478,0.9808,0.997,701976.5,749967.97,-47991.47,11572.9
2022-03-01,P-GRN,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,318248,93.92,1.0478,1.0294,1.0331,327589.04,333474.77,-5885.73,1199.75
2022-03-01,P-GRN,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,126266,93.92,1.0478,1.1119,1.0951,140395.3,132307.75,8087.55,-2119.83
2022-03-01,P-GRN,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,155493,101.28,2.2239,2.2573,2.2479,350988.25,345797.47,5190.78,-1452.78
2022-03-01,P-GRN,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,82648,101.28,2.2239,2.3164,2.3294,191448.14,183800.28,7647.86,1077.38
2022-03-01,P-GRN,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,38568,101.28,2.2239,2.4819,2.4692,95724.07,85772.25,9951.81,-489.46
2022-03-01,P-GRN,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,252667,100.1,0.8966,0.8209,0.8211,207402.15,226551.9,-19149.75,55.55
2022-03-01,P-GRN,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,129608,100.1,0.8966,0.8617,0.8508,111678.08,116212.44,-4534.36,-1400.52
2022-04-01,P-GRN,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,718976,95.81,1.0478,0.9984,1.017,717819.49,753375.05,-35555.55,13395.89
2022-04-01,P-GRN,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,316614,95.81,1.0478,1.058,1.0539,334982.43,331763.01,3219.42,-1298.93
2022-04-01,P-GRN,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,132843,95.81,1.0478,1.0807,1.1171,143563.9,139199.35,4364.55,4841.55
2022-04-01,P-GRN,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,157058,101.61,2.2239,2.2852,2.2552,358909.75,349277.72,9632.02,-4706.05
2022-04-01,P-GRN,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,83533,101.61,2.2239,2.3436,2.337,195768.95,185766.8,10002.15,-549.55
2022-04-01,P-GRN,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,39014,101.61,2.2239,2.5089,2.4773,97884.48,86762.63,11121.85,-1236.35
2022-04-01,P-GRN,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,248261,104.1,0.8966,0.8543,0.8539,212083.03,222601.6,-10518.57,-97.22
2022-04-01,P-GRN,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,129804,104.1,0.8966,0.8798,0.8848,114198.56,116388.28,-2189.72,659.23
2022-05-01,P-GRN,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,644286,100.31,1.0478,1.0311,1.0648,664334.69,675111.77,-10777.09,21695.4
2022-05-01,P-GRN,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,285454,100.31,1.0478,1.0861,1.1034,310022.85,299112.36,10910.49,4951.02
2022-05-01,P-GRN,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,111156,100.31,1.0478,1.1953,1.1696,132866.94,116474.95,16391.98,-2856.39
2022-05-01,P-GRN,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,151724,102.23,2.2239,2.1893,2.269,332167.34,337416.12,-5248.78,12095.34
2022-05-01,P-GRN,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,77090,102.23,2.2239,2.3502,2.3513,181182.19,171440.04,9742.15,80.76
2022-05-01,P-GRN,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,35783,102.23,2.2239,2.5317,2.4924,90591.09,79577.27,11013.82,-1406.12
2022-05-01,P-GRN,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,227098,105.9,0.8966,0.8643,0.8686,196280.7,203626.2,-7345.5,987.64
2022-05-01,P-GRN,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,119020,105.9,0.8966,0.888,0.9002,105689.61,106718.8,-1029.19,1446.87
2022-06-01,P-GRN,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,703481,97.38,1.0478,1.0067,1.0337,708217.06,737138.55,-28921.49,18963.3
2022-06-01,P-GRN,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,302099,97.38,1.0478,1.094,1.0712,330501.3,316553.58,13947.72,-6898.0
2022-06-01,P-GRN,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,124295,97.38,1.0478,1.1396,1.1355,141643.41,130242.4,11401.01,-511.91
2022-06-01,P-GRN,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,153635,103.09,2.2239,2.3049,2.2881,354108.53,341666.2,12442.34,-2576.99
2022-06-01,P-GRN,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,82496,103.09,2.2239,2.3413,2.3711,193150.11,183462.0,9688.1,2455.42
2022-06-01,P-GRN,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,38398,103.09,2.2239,2.5151,2.5133,96575.05,85393.06,11182.0,-67.04
2022-06-01,P-GRN,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,240213,107.18,0.8966,0.8711,0.8791,209245.95,215385.05,-6139.1,1936.14
2022-06-01,P-GRN,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,123554,107.18,0.8966,0.9119,0.911,112670.9,110783.65,1887.24,-109.39
2022-07-01,P-GRN,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,739928,92.83,1.0478,1.0032,0.9854,742302.9,775329.73,-33026.84,-13184.53
2022-07-01,P-GRN,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,337114,92.83,1.0478,1.0276,1.0211,346408.02,353243.65,-6835.63,-2170.14
2022-07-01,P-GRN,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,135440,92.83,1.0478,1.0961,1.0824,148460.58,141920.98,6539.6,-1859.64
2022-07-01,P-GRN,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,160674,103.64,2.2239,2.31,2.3003,371151.45,357318.74,13832.71,-1554.01
2022-07-01,P-GRN,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,85262,103.64,2.2239,2.3744,2.3837,202446.24,189612.83,12833.41,795.81
2022-07-01,P-GRN,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,39724,103.64,2.2239,2.5481,2.5267,101223.12,88342.88,12880.24,-848.65
2022-07-01,P-GRN,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,249320,105.06,0.8966,0.8797,0.8618,219316.77,223550.48,-4233.71,-4464.08
2022-07-01,P-GRN,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,131004,105.06,0.8966,0.9014,0.893,118093.64,117463.97,629.67,-1105.31
