month,site_id,site_name,site_type,city,state,region,naics3,subsector,headcount,sqft,cost_category,cost_group,actual_usd,budget_usd,variance_usd,variance_pct
2024-08-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Direct Labor,COGS,1942435.15,1942435.15,0.0,0.0
2024-08-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Indirect Labor,COGS,755391.45,755391.45,0.0,0.0
2024-08-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Raw Materials,COGS,1904661.36,1680765.33,223896.03,13.32
2024-08-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Consumables & Tooling,COGS,270981.38,248434.09,22547.29,9.08
2024-08-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Utilities,Overhead,316012.5,422337.95,-106325.45,-25.18
2024-08-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Maintenance & Repair,Overhead,388872.3,372651.14,16221.16,4.35
2024-08-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Depreciation,Overhead,372651.14,372651.14,0.0,0.0
2024-08-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Facilities,Overhead,289839.77,289839.77,0.0,0.0
2024-08-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Freight & Logistics,Overhead,285610.54,289839.77,-4229.23,-1.46
2024-08-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,IT & Systems,Overhead,125399.22,124217.05,1182.17,0.95
2024-08-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Other Overhead,Overhead,131658.14,124217.05,7441.09,5.99
2024-09-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Direct Labor,COGS,1942435.15,1942435.15,0.0,0.0
2024-09-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Indirect Labor,COGS,755391.45,755391.45,0.0,0.0
2024-09-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Raw Materials,COGS,1871465.95,1643255.82,228210.13,13.89
2024-09-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Consumables & Tooling,COGS,239883.02,244104.25,-4221.23,-1.73
2024-09-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Utilities,Overhead,376439.12,414977.23,-38538.11,-9.29
2024-09-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Maintenance & Repair,Overhead,348364.2,366156.38,-17792.18,-4.86
2024-09-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Depreciation,Overhead,366156.38,366156.38,0.0,0.0
2024-09-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Facilities,Overhead,284788.3,284788.3,0.0,0.0
2024-09-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Freight & Logistics,Overhead,272069.39,284788.3,-12718.91,-4.47
2024-09-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,IT & Systems,Overhead,117073.48,122052.13,-4978.65,-4.08
2024-09-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Other Overhead,Overhead,125593.3,122052.13,3541.17,2.9
2024-10-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Direct Labor,COGS,1942435.15,1942435.15,0.0,0.0
2024-10-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Indirect Labor,COGS,755391.45,755391.45,0.0,0.0
2024-10-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Raw Materials,COGS,1977834.47,1728013.49,249820.98,14.46
2024-10-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Consumables & Tooling,COGS,272953.76,257978.41,14975.35,5.8
2024-10-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Utilities,Overhead,493200.53,438563.3,54637.23,12.46
2024-10-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Maintenance & Repair,Overhead,372409.79,386967.61,-14557.82,-3.76
2024-10-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Depreciation,Overhead,386967.61,386967.61,0.0,0.0
2024-10-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Facilities,Overhead,300974.81,300974.81,0.0,0.0
2024-10-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Freight & Logistics,Overhead,314128.51,300974.81,13153.7,4.37
2024-10-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,IT & Systems,Overhead,132193.35,128989.2,3204.15,2.48
2024-10-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Other Overhead,Overhead,117322.1,128989.2,-11667.1,-9.05
2024-11-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Direct Labor,COGS,1942435.15,1942435.15,0.0,0.0
2024-11-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Indirect Labor,COGS,755391.45,755391.45,0.0,0.0
2024-11-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Raw Materials,COGS,2089194.9,1816226.81,272968.09,15.03
2024-11-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Consumables & Tooling,COGS,238624.5,272503.68,-33879.18,-12.43
2024-11-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Utilities,Overhead,622537.21,463256.26,159280.95,34.38
2024-11-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Maintenance & Repair,Overhead,433764.06,408755.52,25008.54,6.12
2024-11-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Depreciation,Overhead,408755.52,408755.52,0.0,0.0
2024-11-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Facilities,Overhead,317920.96,317920.96,0.0,0.0
2024-11-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Freight & Logistics,Overhead,313632.04,317920.96,-4288.92,-1.35
2024-11-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,IT & Systems,Overhead,129880.56,136251.84,-6371.28,-4.68
2024-11-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Other Overhead,Overhead,140128.68,136251.84,3876.84,2.85
2024-12-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Direct Labor,COGS,1942435.15,1942435.15,0.0,0.0
2024-12-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Indirect Labor,COGS,755391.45,755391.45,0.0,0.0
2024-12-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Raw Materials,COGS,1998461.24,1728704.62,269756.62,15.6
2024-12-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Consumables & Tooling,COGS,240497.48,260668.86,-20171.38,-7.74
2024-12-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Utilities,Overhead,667875.03,443137.06,224737.97,50.72
2024-12-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Maintenance & Repair,Overhead,407996.51,391003.29,16993.22,4.35
2024-12-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Depreciation,Overhead,391003.29,391003.29,0.0,0.0
2024-12-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Facilities,Overhead,304113.67,304113.67,0.0,0.0
2024-12-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Freight & Logistics,Overhead,274805.73,304113.67,-29307.94,-9.64
2024-12-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,IT & Systems,Overhead,134974.02,130334.43,4639.59,3.56
2024-12-01,P-AUS,Austin Electronics,Plant,Austin,TX,South,334,Computer & Electronic,300,140000,Other Overhead,Overhead,136605.86,130334.43,6271.43,4.81
2022-01-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Direct Labor,COGS,2263564.8,2263564.8,0.0,0.0
2022-01-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Indirect Labor,COGS,880275.2,880275.2,0.0,0.0
2022-01-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Raw Materials,COGS,2379968.0,2451367.04,-71399.04,-2.91
2022-01-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Consumables & Tooling,COGS,323446.53,310430.61,13015.92,4.19
2022-01-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Utilities,Overhead,713990.4,527732.03,186258.37,35.29
2022-01-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Maintenance & Repair,Overhead,441869.15,465645.91,-23776.76,-5.11
2022-01-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Depreciation,Overhead,465645.91,465645.91,0.0,0.0
2022-01-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Facilities,Overhead,217301.43,217301.43,0.0,0.0
2022-01-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Freight & Logistics,Overhead,304966.65,362169.04,-57202.39,-15.79
2022-01-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,IT & Systems,Overhead,164948.13,155215.3,9732.83,6.27
2022-01-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Other Overhead,Overhead,168750.65,155215.3,13535.35,8.72
2022-02-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Direct Labor,COGS,2263564.8,2263564.8,0.0,0.0
2022-02-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Indirect Labor,COGS,880275.2,880275.2,0.0,0.0
2022-02-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Raw Materials,COGS,2302370.58,2359643.48,-57272.9,-2.43
2022-02-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Consumables & Tooling,COGS,274108.26,300309.21,-26200.95,-8.72
2022-02-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Utilities,Overhead,668001.56,510525.65,157475.91,30.85
2022-02-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Maintenance & Repair,Overhead,405931.74,450463.81,-44532.07,-9.89
2022-02-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Depreciation,Overhead,450463.81,450463.81,0.0,0.0
2022-02-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Facilities,Overhead,210216.44,210216.44,0.0,0.0
2022-02-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Freight & Logistics,Overhead,345124.13,350360.74,-5236.61,-1.49
2022-02-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,IT & Systems,Overhead,145707.36,150154.6,-4447.24,-2.96
2022-02-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Other Overhead,Overhead,146209.86,150154.6,-3944.74,-2.63
2022-03-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Direct Labor,COGS,2263564.8,2263564.8,0.0,0.0
2022-03-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Indirect Labor,COGS,880275.2,880275.2,0.0,0.0
2022-03-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Raw Materials,COGS,2127201.53,2169270.64,-42069.11,-1.94
2022-03-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Consumables & Tooling,COGS,268483.46,277461.07,-8977.61,-3.24
2022-03-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Utilities,Overhead,554893.16,471683.82,83209.34,17.64
2022-03-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Maintenance & Repair,Overhead,371745.08,416191.6,-44446.52,-10.68
2022-03-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Depreciation,Overhead,416191.6,416191.6,0.0,0.0
2022-03-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Facilities,Overhead,194222.75,194222.75,0.0,0.0
2022-03-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Freight & Logistics,Overhead,315265.38,323704.58,-8439.2,-2.61
2022-03-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,IT & Systems,Overhead,130823.91,138730.53,-7906.62,-5.7
2022-03-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Other Overhead,Overhead,131667.46,138730.53,-7063.07,-5.09
2022-04-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Direct Labor,COGS,2263564.8,2263564.8,0.0,0.0
2022-04-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Indirect Labor,COGS,880275.2,880275.2,0.0,0.0
2022-04-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Raw Materials,COGS,2175210.58,2207193.18,-31982.6,-1.45
2022-04-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Consumables & Tooling,COGS,297379.95,283723.12,13656.83,4.81
2022-04-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Utilities,Overhead,478807.43,482329.3,-3521.87,-0.73
2022-04-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Maintenance & Repair,Overhead,440903.19,425584.68,15318.51,3.6
2022-04-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Depreciation,Overhead,425584.68,425584.68,0.0,0.0
2022-04-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Facilities,Overhead,198606.18,198606.18,0.0,0.0
2022-04-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Freight & Logistics,Overhead,336759.83,331010.31,5749.52,1.74
2022-04-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,IT & Systems,Overhead,139086.28,141861.56,-2775.28,-1.96
2022-04-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Other Overhead,Overhead,142888.94,141861.56,1027.38,0.72
2022-05-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Direct Labor,COGS,2263564.8,2263564.8,0.0,0.0
2022-05-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Indirect Labor,COGS,880275.2,880275.2,0.0,0.0
2022-05-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Raw Materials,COGS,2013135.41,2032572.13,-19436.72,-0.96
2022-05-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Consumables & Tooling,COGS,260107.34,262582.88,-2475.54,-0.94
2022-05-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Utilities,Overhead,360432.03,446390.9,-85958.87,-19.26
2022-05-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Maintenance & Repair,Overhead,415166.01,393874.32,21291.69,5.41
2022-05-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Depreciation,Overhead,393874.32,393874.32,0.0,0.0
2022-05-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Facilities,Overhead,183808.02,183808.02,0.0,0.0
2022-05-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Freight & Logistics,Overhead,304723.31,306346.69,-1623.38,-0.53
2022-05-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,IT & Systems,Overhead,131462.32,131291.44,170.88,0.13
2022-05-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Other Overhead,Overhead,127245.72,131291.44,-4045.72,-3.08
2022-06-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Direct Labor,COGS,2263564.8,2263564.8,0.0,0.0
2022-06-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Indirect Labor,COGS,880275.2,880275.2,0.0,0.0
2022-06-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Raw Materials,COGS,2146112.31,2156052.65,-9940.34,-0.46
2022-06-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Consumables & Tooling,COGS,283046.44,279927.69,3118.75,1.11
2022-06-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Utilities,Overhead,319586.27,475877.08,-156290.81,-32.84
2022-06-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Maintenance & Repair,Overhead,440711.62,419891.54,20820.08,4.96
2022-06-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Depreciation,Overhead,419891.54,419891.54,0.0,0.0
2022-06-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Facilities,Overhead,195949.38,195949.38,0.0,0.0
2022-06-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Freight & Logistics,Overhead,322560.03,326582.31,-4022.28,-1.23
2022-06-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,IT & Systems,Overhead,144480.62,139963.85,4516.77,3.23
2022-06-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Other Overhead,Overhead,149794.04,139963.85,9830.19,7.02
2022-07-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Direct Labor,COGS,2263564.8,2263564.8,0.0,0.0
2022-07-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Indirect Labor,COGS,880275.2,880275.2,0.0,0.0
2022-07-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Raw Materials,COGS,2249402.72,2248578.58,824.14,0.04
2022-07-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Consumables & Tooling,COGS,288194.93,293400.35,-5205.42,-1.77
2022-07-01,P-GRN,Greenville Drivetrain,Plant,Greenville,SC,South,336,Transportation Equipment,480,260000,Utilities,Overhead,310839.27,498780.6,-187941.33,-37.68
